#year,region_id,policy_id,policy_label,1,2,3,4,5,6,7,8,9,total
2006,1,11,Justicia,228133582.82,66787111.96,36958.78,29130325.75,"",47661465.96,1154845.38,"","",372904290.65
2006,1,13,Seguridad Ciudadana e Instituciones Penitenciarias,37987720.68,18188083.46,"",1062096.46,"",22855852.27,5699852.38,"","",85793605.25
2006,1,14,Política Exterior,2202045.91,1141970.92,"",9100567.26,"",386086.06,65276650.15,"","",78107320.30
2006,1,21,Pensiones,"","","",51803133.94,"","","","","",51803133.94
2006,1,23,Servicios Sociales y Promoción Social,337732626.03,366212738.96,61599.86,492314492.39,"",59518263.93,114074240.19,"","",1369913961.36
2006,1,24,Fomento del Empleo,86970250.25,30204696.80,5519.40,51394220.69,"",29187129.94,727539172.55,"","",925300989.63
2006,1,26,Acceso a la Vivienda y Fomento de la Edificación,14095563.12,2199662.19,1075997.38,5938661.97,"",69720342.57,225076354.68,"","",318106581.91
2006,1,31,Sanidad,3631180653.36,1846781348.31,43832393.79,2257871343.78,"",260460520.57,66229075.91,"","",8106355335.72
2006,1,32,Educación,3417146808.84,178378978.26,1384030.04,1642494618.32,"",36130224.58,435418972.49,"","",5710953632.53
2006,1,33,Cultura,72583611.25,24188899.17,34073.02,73795537.25,"",112203114.94,122831114.60,1300.00,"",405637650.23
2006,1,41,"Agricultura, Pesca y Alimentación",122716634.46,25537308.47,49919.53,1432700347.81,"",61878158.34,563306773.86,"","",2206189142.47
2006,1,42,Industria y Energía,"",11990.00,"",7669728.11,"",29243973.48,60653359.43,1300000.00,"",98879051.02
2006,1,43,"Comercio, Turismo y Pymes",36326977.27,7255845.43,"",84054652.13,"",11889920.01,433952517.11,10021794.00,"",583501705.95
2006,1,45,Infraestructuras,171825120.61,48022266.01,723696.93,20345688.94,"",1256776325.56,291000533.87,10000.00,"",1788703631.92
2006,1,46,"Investigación, Desarrollo e Innovación",52547509.71,45429668.21,355.23,14077924.27,"",51269702.78,311644859.55,361000.00,"",475331019.75
2006,1,49,Otras Actuaciones de Carácter Económico,29247510.46,8062127.17,2884.64,105954044.29,"",12592497.83,4411266.43,"","",160270330.82
2006,1,91,Alta Dirección,43708018.80,17846262.24,"",16099311.16,"",3575642.42,3102246.70,302419.00,"",84633900.32
2006,1,92,Servicios de Carácter General,89129536.50,25844470.84,106119.29,289297674.92,"",96392127.60,125505342.58,11848742.39,19252938.72,657376952.84
2006,1,93,Administración Financiera y Tributaria,33537115.85,33041546.69,4572634.40,9552933.76,"",1496394.97,5994790.21,900000.12,"",89095416.00
